Papers' ID,Sample_ID_IN_VCF,Accession ID,Species,Subpopulation,Subpopulation,Country,data source 
IRIS_313-8205,IRIS_313-8205,ERS468460,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8200,IRIS_313-8200,ERS468500,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8195,IRIS_313-8195,ERS468468,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8177,IRIS_313-8177,ERS468529,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8121,IRIS_313-8121,ERS468501,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8099,IRIS_313-8099,ERS468512,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8068,IRIS_313-8068,ERS468486,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8067,IRIS_313-8067,ERS468467,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8066,IRIS_313-8066,ERS468503,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8065,IRIS_313-8065,ERS468478,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8053,IRIS_313-8053,ERS468477,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8052,IRIS_313-8052,ERS468491,O. sativa,Tropical japonica,japonica,Italy,IRRI
IRIS_313-8050,IRIS_313-8050,ERS468508,O. sativa,Japonica,japonica,Italy,IRRI
IRIS_313-8049,IRIS_313-8049,ERS468505,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8048,IRIS_313-8048,ERS468522,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8046,IRIS_313-8046,ERS468504,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8044,IRIS_313-8044,ERS468518,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8041,IRIS_313-8041,ERS468509,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8039,IRIS_313-8039,ERS468487,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8033,IRIS_313-8033,ERS468538,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8032,IRIS_313-8032,ERS468502,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8031,IRIS_313-8031,ERS468516,O. sativa,Tropical japonica,japonica,Italy,IRRI
IRIS_313-8027,IRIS_313-8027,ERS468533,O. sativa,Tropical japonica,japonica,Italy,IRRI
IRIS_313-8026,IRIS_313-8026,ERS468462,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8025,IRIS_313-8025,ERS468472,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8024,IRIS_313-8024,ERS468490,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-8023,IRIS_313-8023,ERS468540,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-10119,IRIS_313-10119,ERS468363,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-10111,IRIS_313-10111,ERS468362,O. sativa,Temperate japonica,japonica,Italy,IRRI
IRIS_313-10014,IRIS_313-10014,ERS468352,O. sativa,Temperate japonica,japonica,Italy,IRRI
GP685,GP685,ERR036928,O. sativa,temperate japonica,japonica,Italy,462
GP684,GP684,ERR036927,O. sativa,tropical japonica,japonica,Italy,462
GP661,GP661,ERR036904,O. sativa,temperate japonica,japonica,Italy,462
GP654,GP654,ERR036897,O. sativa,temperate japonica,japonica,Italy,462
GP588,GP588,ERR036834,O. sativa,temperate japonica,japonica,Italy,462
GP568,GP568,ERR036816,O. sativa,temperate japonica,japonica,Italy,462
GP503,GP503,ERR036752,O. sativa,tropical japonica,japonica,Italy,462
B171,B171,ERS470381,O. sativa,Temperate japonica,japonica,Italy,MC
IRIS_313-8768,IRIS_313-8768,ERS468381,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-8739,IRIS_313-8739,ERS468380,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-7914,IRIS_313-7914,ERS468607,O. sativa,Japonica,japonica,Ivory Coast,IRRI
IRIS_313-7912,IRIS_313-7912,ERS468612,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-7859,IRIS_313-7859,ERS468596,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-15905,IRIS_313-15905,ERS467762,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-11758,IRIS_313-11758,ERS468922,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-11526,IRIS_313-11526,ERS468727,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-11376,IRIS_313-11376,ERS470169,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-11159,IRIS_313-11159,ERS469961,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-10730,IRIS_313-10730,ERS469537,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
IRIS_313-10712,IRIS_313-10712,ERS469566,O. sativa,Tropical japonica,japonica,Ivory Coast,IRRI
GP729,GP729,ERR068510,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP728,GP728,ERR068509,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP727,GP727,ERR068508,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP726,GP726,ERR068507,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP725,GP725,ERR068506,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP724,GP724,ERR068505,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP723,GP723,ERR068504,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP721,GP721,ERR068502,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP706,GP706,ERR068487,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP705,GP705,ERR068486,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP704,GP704,ERR068485,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP701,GP701,ERR068482,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP700,GP700,ERR068481,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP7,GP7,ERR036611,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP699,GP699,ERR068480,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP698,GP698,ERR068479,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP697,GP697,ERR068478,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP644,GP644,ERR036887,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP643,GP643,ERR036886,O. sativa,tropical japonica,japonica,Ivory Coast,462
GP55,GP55,ERR036659,O. sativa,tropical japonica,japonica,Ivory Coast,462
B189,B189,ERS470393,O. sativa,Tropical japonica,japonica,Ivory Coast ,MC
B188,B188,ERS470392,O. sativa,Tropical japonica,japonica,Ivory Coast ,MC
W305,SRR1240108,SRR1240108,O. sativa,TeJ,japonica,Japan,533
W290,SRR1240093,SRR1240093,O. sativa,TeJ,japonica,Japan,533
W250,SRR1240053,SRR1240053,O. sativa,TeJ,japonica,Japan,533
W139,SRR1239942,SRR1239942,O. sativa,TeJ,japonica,Japan,533
W060,SRR1239863,SRR1239863,O. sativa,TeJ,japonica,Japan,533
W059,SRR1239862,SRR1239862,O. sativa,TeJ,japonica,Japan,533
W056,SRR1239859,SRR1239859,O. sativa,TeJ,japonica,Japan,533
W016,SRR1239819,SRR1239819,O. sativa,TeJ,japonica,Japan,533
W011,SRR1239814,SRR1239814,O. sativa,TeJ,japonica,Japan,533
C146,SRR1239746,SRR1239746,O. sativa,TeJ,japonica,Japan,533
IRIS_313-9884,IRIS_313-9884,ERS468341,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-9800,IRIS_313-9800,ERS468408,O. sativa,Tropical japonica,japonica,Japan,IRRI
IRIS_313-9789,IRIS_313-9789,ERS468407,O. sativa,Tropical japonica,japonica,Japan,IRRI
IRIS_313-9769,IRIS_313-9769,ERS468334,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-9523,IRIS_313-9523,ERS468313,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-9438,IRIS_313-9438,ERS467845,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-9228,IRIS_313-9228,ERS468324,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-9081,IRIS_313-9081,ERS467898,O. sativa,Tropical japonica,japonica,Japan,IRRI
IRIS_313-9002,IRIS_313-9002,ERS468322,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-8755,IRIS_313-8755,ERS468320,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-8400,IRIS_313-8400,ERS468376,O. sativa,Tropical japonica,japonica,Japan,IRRI
IRIS_313-11875,IRIS_313-11875,ERS469027,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-11246,IRIS_313-11246,ERS470040,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10677,IRIS_313-10677,ERS469495,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10642,IRIS_313-10642,ERS469465,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10570,IRIS_313-10570,ERS469429,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10569,IRIS_313-10569,ERS469428,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10568,IRIS_313-10568,ERS469426,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10567,IRIS_313-10567,ERS469425,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10564,IRIS_313-10564,ERS469422,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10469,IRIS_313-10469,ERS469370,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10437,IRIS_313-10437,ERS469356,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10430,IRIS_313-10430,ERS469369,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10082,IRIS_313-10082,ERS468426,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10080,IRIS_313-10080,ERS468425,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10079,IRIS_313-10079,ERS468424,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10078,IRIS_313-10078,ERS468423,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10077,IRIS_313-10077,ERS468422,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10076,IRIS_313-10076,ERS468421,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10074,IRIS_313-10074,ERS468419,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10073,IRIS_313-10073,ERS468418,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10071,IRIS_313-10071,ERS468417,O. sativa,Japonica,japonica,Japan,IRRI
IRIS_313-10057,IRIS_313-10057,ERS468354,O. sativa,Temperate japonica,japonica,Japan,IRRI
IRIS_313-10056,IRIS_313-10056,ERS468353,O. sativa,Temperate japonica,japonica,Japan,IRRI
GP814,GP814,ERR068591,O. sativa,temperate japonica,japonica,Japan,462
GP813,GP813,ERR068590,O. sativa,temperate japonica,japonica,Japan,462
GP812,GP812,ERR068589,O. sativa,temperate japonica,japonica,Japan,462
GP811,GP811,ERR068588,O. sativa,temperate japonica,japonica,Japan,462
GP810,GP810,ERR068587,O. sativa,temperate japonica,japonica,Japan,462
GP809,GP809,ERR068586,O. sativa,temperate japonica,japonica,Japan,462
GP808,GP808,ERR068585,O. sativa,temperate japonica,japonica,Japan,462
GP807,GP807,ERR068584,O. sativa,temperate japonica,japonica,Japan,462
GP806,GP806,ERR068583,O. sativa,temperate japonica,japonica,Japan,462
GP805,GP805,ERR068582,O. sativa,temperate japonica,japonica,Japan,462
GP804,GP804,ERR068581,O. sativa,temperate japonica,japonica,Japan,462
GP803,GP803,ERR068580,O. sativa,temperate japonica,japonica,Japan,462
GP802,GP802,ERR068579,O. sativa,temperate japonica,japonica,Japan,462
GP801,GP801,ERR068578,O. sativa,temperate japonica,japonica,Japan,462
GP800,GP800,ERR068577,O. sativa,temperate japonica,japonica,Japan,462
